benchmark,dtype,variant,match_bits,relax_mode,budget,repetition,random_seed,driver_returncode,run_status,component_solve_status,solution_found,accepted_constraints,total_constraints,accepted_strict,accepted_final_strict,accepted_stage1,accepted_stage0,accepted_used_relaxation,true_skips,invalid_ground_truth_skips,used_relaxation,attempt_status_counts,solver_attempts,solver_runtime_seconds_total,solver_runtime_seconds_max,enum_count_primary_total,wall_seconds,luts,ffs,dsps,fmax_mhz,latency_ns,adp_lut_ns,within_rel_pct,abs_err_avg,abs_err_max,error_samples_npz
mxint8_mul,MXINT8,V1,8,fixed,nominal,2,12346,0,solved,solved,True,14,30,14,14,0,0,0,16,0,False,"{'fail': 4, 'solved': 14, 'timeout': 12}",30,2179.624076310545,180.12082312628627,3594069,2294.8885645866394,23,0,0,427.35,2.34,53.81999999999999,0.8597,6.766834760742188,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_8b_r02.npz
mxint8_mul,MXINT8,V1,8,fixed,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 11}",30,1987.50979523547,180.12187491171062,451192,2102.9543812274933,23,0,0,427.35,2.34,53.81999999999999,0.8595999999999999,6.842202211914063,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_8b_r03.npz
mxint8_mul,MXINT8,V1,8,staged,nominal,1,12345,0,solved,solved,True,21,30,19,19,0,2,2,9,0,True,"{'solved': 21, 'timeout': 22}",43,4097.273656873032,180.12264846079051,12692634,4213.848029851913,24,0,0,220.313,4.539,108.93599999999999,0.8606999999999999,4.005098657226562,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_staged_r01.npz
mxint8_mul,MXINT8,V1,8,staged,nominal,2,12346,0,solved,solved,True,15,30,14,14,0,1,1,15,0,True,"{'fail': 4, 'infeasible': 8, 'solved': 15, 'timeout': 24}",51,4397.3416064661,180.12117356993258,12494589,4513.444842576981,24,0,0,220.313,4.539,108.93599999999999,0.861,4.0526340673828125,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_staged_r02.npz
mxint8_mul,MXINT8,V1,8,staged,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'solved': 19, 'timeout': 22}",41,3968.59469926171,180.12238623946905,451192,4084.266065120697,23,0,0,427.35,2.34,53.81999999999999,0.8595,6.84704970703125,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v1_staged_r03.npz
mxint8_mul,MXINT8,V2,6,fixed,nominal,1,12345,0,solved,solved,True,20,30,20,20,0,0,0,10,0,False,"{'infeasible': 10, 'solved': 20}",30,153.76739279180765,35.97708959877491,27714606,269.78811025619507,33,0,0,156.814,6.377,210.441,0.22760000000000002,36.15646950683594,224.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_6b_r01.npz
mxint8_mul,MXINT8,V2,6,fixed,nominal,2,12346,0,solved,solved,True,15,30,15,15,0,0,0,15,0,False,"{'infeasible': 15, 'solved': 15}",30,80.01929006539285,10.10954594053328,14593022,196.0385184288025,33,0,0,156.814,6.377,210.441,0.226,36.1073171484375,224.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_6b_r02.npz
mxint8_mul,MXINT8,V2,6,fixed,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'infeasible': 11, 'solved': 19}",30,347.48589891567826,106.35223312489688,59845274,462.82905864715576,23,0,0,427.35,2.34,53.81999999999999,0.8593000000000001,6.7957323486328125,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_6b_r03.npz
mxint8_mul,MXINT8,V2,8,fixed,nominal,1,12345,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'fail': 11, 'solved': 19}",30,275.43886948749423,75.5579614173621,49361496,391.8881161212921,23,0,0,427.35,2.34,53.81999999999999,0.8592,6.729029462890625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_8b_r01.npz
mxint8_mul,MXINT8,V2,8,fixed,nominal,2,12346,0,solved,solved,True,14,30,14,14,0,0,0,16,0,False,"{'fail': 16, 'solved': 14}",30,88.63492447696626,10.040630709379911,15935001,204.68185210227966,23,0,0,427.35,2.34,53.81999999999999,0.8576999999999999,6.91057994140625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_8b_r02.npz
mxint8_mul,MXINT8,V2,8,fixed,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'fail': 11, 'solved': 19}",30,350.6739497873932,112.66349479742348,59845274,466.8377888202667,23,0,0,427.35,2.34,53.81999999999999,0.8590000000000001,6.96598115234375,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_8b_r03.npz
mxint8_mul,MXINT8,V2,8,fixed,stress,1,12345,0,solved,solved,True,7,10,7,7,0,0,0,3,0,False,"{'fail': 3, 'solved': 7}",10,13.850097646936774,6.899477941915393,2718040,130.17418336868286,23,0,0,427.35,2.34,53.81999999999999,0.8583,6.836987690429687,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_8b_stress_r01.npz
mxint8_mul,MXINT8,V2,8,fixed,stress,2,12346,0,solved,solved,True,5,10,5,5,0,0,0,5,0,False,"{'fail': 5, 'solved': 5}",10,4.359346209093928,4.129454839974642,790633,120.50620532035828,23,0,0,427.35,2.34,53.81999999999999,0.8582,6.93147908203125,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_8b_stress_r02.npz
mxint8_mul,MXINT8,V2,8,fixed,stress,3,12347,0,solved,solved,True,8,10,8,8,0,0,0,2,0,False,"{'fail': 2, 'solved': 8}",10,2.6982806492596865,2.218022348359227,469056,119.06340217590332,23,0,0,427.35,2.34,53.81999999999999,0.86,6.696505361328125,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_8b_stress_r03.npz
mxint8_mul,MXINT8,V2,8,staged,nominal,1,12345,0,solved,solved,True,21,30,19,19,0,2,2,9,0,True,"{'fail': 4, 'infeasible': 31, 'solved': 21}",56,894.302472051233,80.80184561014175,150784191,1011.2395849227905,24,0,0,220.313,4.539,108.93599999999999,0.8595,4.008821665039062,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_staged_r01.npz
mxint8_mul,MXINT8,V2,8,staged,nominal,2,12346,0,solved,solved,True,15,30,14,14,0,1,1,15,0,True,"{'fail': 15, 'infeasible': 34, 'solved': 15}",64,278.06159439869225,10.697755046188831,49149790,394.8343322277069,24,0,0,220.313,4.539,108.93599999999999,0.8595,4.0421363037109375,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_staged_r02.npz
mxint8_mul,MXINT8,V2,8,staged,nominal,3,12347,0,solved,solved,True,19,30,19,19,0,0,0,11,0,False,"{'fail': 11, 'infeasible': 22, 'solved': 19}",52,1084.1454780176282,116.11081570200622,179534926,1200.0321855545044,23,0,0,427.35,2.34,53.81999999999999,0.8582,6.909203657226563,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_staged_r03.npz
mxint8_mul,MXINT8,V2,8,staged,stress,1,12345,0,solved,solved,True,8,10,7,7,0,1,1,2,0,True,"{'fail': 4, 'infeasible': 6, 'solved': 8}",18,49.37019385024905,7.270555879920721,9502588,167.8112189769745,24,0,0,220.313,4.539,108.93599999999999,0.8595999999999999,4.054774116210938,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_staged_stress_r01.npz
mxint8_mul,MXINT8,V2,8,staged,stress,2,12346,0,solved,solved,True,5,10,5,5,0,0,0,5,0,False,"{'fail': 5, 'infeasible': 10, 'solved': 5}",20,13.184702003374696,4.248015210032463,2371679,129.72189259529114,23,0,0,427.35,2.34,53.81999999999999,0.8582,6.934060395507813,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_staged_stress_r02.npz
mxint8_mul,MXINT8,V2,8,staged,stress,3,12347,0,solved,solved,True,8,10,8,8,0,0,0,2,0,False,"{'fail': 2, 'infeasible': 4, 'solved': 8}",14,7.911338182166219,2.257918221876025,1406816,123.72714400291443,23,0,0,427.35,2.34,53.81999999999999,0.8598,6.872517900390625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/relaxation_sweep/run1_normal_full/error_samples/mxint8_mul_v2_staged_stress_r03.npz
