benchmark,synth_target,component,timeout,num_iterations,repetition,driver_returncode,run_status,component_solve_status,solution_found,accepted_constraints,total_constraints,solver_attempts,solver_runtime_seconds_total,solver_runtime_seconds_max,enum_count_primary_total,enum_count_primary_last,wall_seconds,random_seed,luts,ffs,dsps,accuracy_exact_match,within_rel_pct,abs_err_avg,abs_err_max,summary_path,log_path
fp32_add_sub,fp32_add,full_sum,60,30,2,1,started,solved,True,30,30,30,0.6596410144120455,0.02821371890604496,240,8,3.0718929767608643,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i30_r02.log
fp32_add_sub,fp32_add,full_sum,60,30,3,1,started,solved,True,30,30,30,0.6539149507880211,0.02819421887397766,240,8,2.9846551418304443,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t60_i30_r03.log
fp32_add_sub,fp32_add,full_sum,300,5,1,1,started,solved,True,5,5,5,0.08601490966975689,0.017721137031912804,40,8,1.0932745933532715,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i5_r01.log
fp32_add_sub,fp32_add,full_sum,300,5,2,1,started,solved,True,5,5,5,0.08701527677476406,0.01810663565993309,40,8,1.1122283935546875,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i5_r02.log
fp32_add_sub,fp32_add,full_sum,300,5,3,1,started,solved,True,5,5,5,0.08512665145099163,0.01769152842462063,40,8,1.105529546737671,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i5_r03.log
fp32_add_sub,fp32_add,full_sum,300,15,1,1,started,solved,True,15,15,15,0.28336372785270214,0.02190733700990677,120,8,1.7333033084869385,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i15_r01.log
fp32_add_sub,fp32_add,full_sum,300,15,2,1,started,solved,True,15,15,15,0.2786575872451067,0.02160276100039482,120,8,1.760765790939331,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i15_r02.log
fp32_add_sub,fp32_add,full_sum,300,15,3,1,started,solved,True,15,15,15,0.2808762490749359,0.021946828812360764,120,8,1.6295251846313477,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i15_r03.log
fp32_add_sub,fp32_add,full_sum,300,30,1,1,started,solved,True,30,30,30,0.6612244341522455,0.028482163324952126,240,8,3.117389440536499,6042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i30_r01.log
fp32_add_sub,fp32_add,full_sum,300,30,2,1,started,solved,True,30,30,30,0.6634214464575052,0.0285402312874794,240,8,3.0833842754364014,6043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i30_r02.log
fp32_add_sub,fp32_add,full_sum,300,30,3,1,started,solved,True,30,30,30,0.6663983631879091,0.030253993347287178,240,8,2.957451820373535,6044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_add_sub_t300_i30_r03.log
fp32_mul_sub,fp32_mul,full_product,10,5,1,1,started,solved,True,5,5,5,0.0700635276734829,0.014434749260544777,70,14,1.1528258323669434,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i5_r01.log
fp32_mul_sub,fp32_mul,full_product,10,5,2,1,started,solved,True,5,5,5,0.07166209071874619,0.014573216438293457,70,14,1.1595861911773682,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i5_r02.log
fp32_mul_sub,fp32_mul,full_product,10,5,3,1,started,solved,True,5,5,5,0.07050278410315514,0.014401758089661598,70,14,1.1521596908569336,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i5_r03.log
fp32_mul_sub,fp32_mul,full_product,10,15,1,1,started,solved,True,15,15,15,0.21586180105805397,0.015806127339601517,210,14,1.7351539134979248,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i15_r01.log
fp32_mul_sub,fp32_mul,full_product,10,15,2,1,started,solved,True,15,15,15,0.2167797889560461,0.01503431424498558,210,14,1.7484240531921387,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i15_r02.log
fp32_mul_sub,fp32_mul,full_product,10,15,3,1,started,solved,True,15,15,15,0.21432610601186752,0.014993911609053612,210,14,1.750243902206421,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i15_r03.log
fp32_mul_sub,fp32_mul,full_product,10,30,1,1,started,solved,True,30,30,30,0.45775463804602623,0.016825243830680847,420,14,2.706700563430786,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i30_r01.log
fp32_mul_sub,fp32_mul,full_product,10,30,2,1,started,solved,True,30,30,30,0.45512563176453114,0.016709357500076294,420,14,2.724809169769287,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i30_r02.log
fp32_mul_sub,fp32_mul,full_product,10,30,3,1,started,solved,True,30,30,30,0.45244874618947506,0.017068060114979744,420,14,2.6869325637817383,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t10_i30_r03.log
fp32_mul_sub,fp32_mul,full_product,60,5,1,1,started,solved,True,5,5,5,0.07309715077280998,0.014812078326940536,70,14,1.1761548519134521,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i5_r01.log
fp32_mul_sub,fp32_mul,full_product,60,5,2,1,started,solved,True,5,5,5,0.07169676385819912,0.014603963121771812,70,14,1.1776103973388672,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i5_r02.log
fp32_mul_sub,fp32_mul,full_product,60,5,3,1,started,solved,True,5,5,5,0.06996206380426884,0.014705635607242584,70,14,1.168743371963501,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i5_r03.log
fp32_mul_sub,fp32_mul,full_product,60,15,1,1,started,solved,True,15,15,15,0.2196139581501484,0.015543829649686813,210,14,1.7497673034667969,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i15_r01.log
fp32_mul_sub,fp32_mul,full_product,60,15,2,1,started,solved,True,15,15,15,0.2134977113455534,0.014894383028149605,210,14,1.7448477745056152,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i15_r02.log
fp32_mul_sub,fp32_mul,full_product,60,15,3,1,started,solved,True,15,15,15,0.2206465844064951,0.016084635630249977,210,14,1.7425508499145508,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i15_r03.log
fp32_mul_sub,fp32_mul,full_product,60,30,1,1,started,solved,True,30,30,30,0.4528513103723526,0.01692362129688263,420,14,2.695599317550659,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i30_r01.log
fp32_mul_sub,fp32_mul,full_product,60,30,2,1,started,solved,True,30,30,30,0.45187413319945335,0.01652732491493225,420,14,2.689120292663574,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i30_r02.log
fp32_mul_sub,fp32_mul,full_product,60,30,3,1,started,solved,True,30,30,30,0.44957680627703667,0.016751419752836227,420,14,2.718587636947632,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t60_i30_r03.log
fp32_mul_sub,fp32_mul,full_product,300,5,1,1,started,solved,True,5,5,5,0.06944212131202221,0.014409199357032776,70,14,1.1567444801330566,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i5_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i5_r01.log
fp32_mul_sub,fp32_mul,full_product,300,5,2,1,started,solved,True,5,5,5,0.07078822888433933,0.014567609876394272,70,14,1.5283894538879395,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i5_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i5_r02.log
fp32_mul_sub,fp32_mul,full_product,300,5,3,1,started,solved,True,5,5,5,0.07237225212156773,0.014710724353790283,70,14,1.1825997829437256,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i5_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i5_r03.log
fp32_mul_sub,fp32_mul,full_product,300,15,1,1,started,solved,True,15,15,15,0.2170454803854227,0.016143053770065308,210,14,1.734839677810669,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i15_r01.log
fp32_mul_sub,fp32_mul,full_product,300,15,2,1,started,solved,True,15,15,15,0.20969340577721596,0.015113603323698044,210,14,1.7292346954345703,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i15_r02.log
fp32_mul_sub,fp32_mul,full_product,300,15,3,1,started,solved,True,15,15,15,0.21819277293980122,0.015492051839828491,210,14,1.7458627223968506,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i15_r03.log
fp32_mul_sub,fp32_mul,full_product,300,30,1,1,started,solved,True,30,30,30,0.4525402318686247,0.016763290390372276,420,14,2.6925575733184814,7042,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i30_r01.log
fp32_mul_sub,fp32_mul,full_product,300,30,2,1,started,solved,True,30,30,30,0.4467728603631258,0.016850421205163002,420,14,2.7128055095672607,7043,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i30_r02.log
fp32_mul_sub,fp32_mul,full_product,300,30,3,1,started,solved,True,30,30,30,0.45361118391156197,0.017333338037133217,420,14,2.7235984802246094,7044,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/quality_joint/raw/fp32_mul_sub_t300_i30_r03.log
